bankcardId,cardNumber,sortCode,bankAccountId,accountNumber,bank
"11720","8863539214388374","07-28-63","95405","63379144","Barclays Bank"
"11727","9357977147126117","56-37-59","95412","59621874","The Co-operative Bank"
"11739","4428582454735528","42-69-42","95424","11997552","National Westminster Bank"
"11760","9568143319854939","48-46-21","95445","87566377","Bank of Scotland"
"11761","8827154249888353","43-70-46","95446","12978445","The Co-operative Bank"
"11762","9397552843712753","14-88-42","95447","66111827","Citibank International"
"11764","3999412619151159","21-44-51","95449","44818881","The Co-operative Bank"
"11765","1642241825997499","11-08-52","95450","53873626","Lloyds Bank and TSB"
"11781","0319575918199471","16-02-96","95466","31537295","Santander UK"
"11784","0372279454588244","28-31-22","95469","26939566","Bank of Scotland"
"11786","8728557688299681","26-47-41","95471","65293883","The Co-operative Bank"
"11792","2686775746156378","31-59-25","95477","01426461","The Royal Bank of Scotland"
"11810","7453697545217457","50-03-14","95495","76177491","Bank of Scotland"
"11820","4613247622161842","41-91-43","95505","35589332","Nationwide Building Society"
"11821","9473725451474544","64-97-93","95506","99479219","Citibank International"
"11860","1371638379346252","15-16-31","95545","49518322","Santander UK"
"15232","2572317738231928","66-71-71","98917","58281843","The Co-operative Bank"
"15236","8274773914297279","40-35-18","98921","98891292","The Co-operative Bank"
"15248","2695152728168766","41-89-42","98933","65553888","National Westminster Bank"
"15257","3744749552643438","64-55-99","98942","52963446","Barclays Bank"
"15262","0456992145365156","54-84-97","98947","73357287","Bank of Scotland"
"15269","8733334955842291","26-87-77","98954","26287174","Bank of Scotland"
"15270","7524616272927815","36-04-06","98955","98282865","National Westminster Bank"
"15275","7199742432341184","26-07-26","98960","09541718","Lloyds Bank and TSB"
"15277","3651223813876191","23-71-00","98962","84249872","National Westminster Bank"
"15278","6956762674545715","29-03-07","98963","61451811","Citibank International"
"15279","0218214392796457","10-17-78","98964","19848794","Bank of Scotland"
"15287","0468699661134487","13-47-40","98972","27931292","HSBC Bank"
"15289","7726519571253371","08-02-21","98974","99967142","Bank of England"
"15318","9266187393579592","40-20-60","99003","27162495","Lloyds Bank and TSB"
"15323","4632442461184181","43-50-37","99008","55873687","Clydesdale Bank"
"15342","3282814295995836","43-23-00","99027","28981727","Nationwide Building Society"
"15343","8985112373742596","32-30-88","99028","45324376","Barclays Bank"
"15345","2556518654964981","65-15-39","99030","99187314","HSBC Bank"
"15346","1299966717177223","34-95-76","99031","19642886","Barclays Bank"
"15348","7564497963886613","38-42-52","99033","28853123","Clydesdale Bank"
"15355","4717185187729796","10-68-67","99040","34438188","Barclays Bank"
"15360","0397536528671265","21-39-33","99045","83414991","Bank of Scotland"
"15370","5126455716958732","11-61-27","99055","61187913","HSBC Bank"
"15376","9849544269217531","26-53-06","99061","72876741","The Royal Bank of Scotland"
"15380","4888812752127185","21-25-26","99065","14284118","HSBC Bank"
"15382","9691819846393483","66-02-41","99067","02934873","Bank of England"
"15391","1223451543149452","58-54-44","99076","11144635","Lloyds Bank and TSB"
"15395","9691627763521815","55-24-08","99080","54674252","Bank of England"
"15396","2735273332138329","37-92-76","99081","01678929","Clydesdale Bank"
"15397","9127834667122924","57-02-05","99082","29832473","HSBC Bank"
"15404","1885176573665689","32-13-89","99089","09821388","Nationwide Building Society"
"15406","0832191332432849","61-39-47","99091","05956693","HSBC Bank"
"15407","6563632612212219","39-59-42","99092","11147434","Bank of England"
"15412","7147327141742881","23-31-00","99097","72598474","Bank of England"
"15418","5644729887583766","50-64-03","99103","58218185","HSBC Bank"
"15424","0542891684748146","42-22-68","99109","72754564","Clydesdale Bank"
"15425","1588227326547959","54-21-10","99110","16359462","The Royal Bank of Scotland"
"15436","2511382948624583","56-35-81","99121","61922558","Clydesdale Bank"
"15443","6891399962118114","25-41-89","99128","29511539","The Co-operative Bank"
"15444","9733616879779528","50-18-81","99129","67818652","Santander UK"
"15468","1772776652125451","31-57-37","99153","88163927","HSBC Bank"
"15481","4213465956444758","16-63-92","99166","16467235","National Westminster Bank"
"15482","2141341538516138","35-25-68","99167","86158715","Barclays Bank"
"15494","8854132285199356","17-26-27","99179","27432873","Santander UK"
"15497","0815517685426256","63-43-21","99182","21133324","Nationwide Building Society"
"15499","7938512535882899","16-99-99","99184","29417129","Clydesdale Bank"
"15501","3835283621628746","57-43-13","99186","48381426","The Co-operative Bank"
"15503","2382396413544769","42-64-59","99188","87485631","Bank of Scotland"
"15507","4347113714717576","35-69-85","99192","28842429","The Co-operative Bank"
"15510","0256173973565614","31-55-35","99195","71485774","The Co-operative Bank"
"15513","9745544377933938","20-26-61","99198","11486979","HSBC Bank"
"15527","6664499517121827","17-31-98","99212","92977691","HSBC Bank"
"15528","5976411734186415","72-70-40","99213","96626315","The Co-operative Bank"
"15533","5589869999535746","10-52-47","99218","71124546","National Westminster Bank"
"15536","1793742785565282","54-25-43","99221","95465129","Nationwide Building Society"
"15537","0588887488332743","48-58-58","99222","03555912","Citibank International"
"15547","4646833196154455","15-18-07","99232","74632782","Santander UK"
"15552","2462757166773917","22-47-68","99237","51237543","National Westminster Bank"
"15553","5974874482245625","50-09-78","99238","67949797","Lloyds Bank and TSB"
"15560","4725769195599951","59-99-86","99245","58332649","Santander UK"
"15565","1846428481383787","40-48-17","99250","64736362","Santander UK"
"15567","3969526556936812","13-69-54","99252","62764658","National Westminster Bank"
"15568","8639841576477728","38-09-42","99253","78294557","Barclays Bank"
"15578","3451233167595292","46-22-30","99263","71653848","The Royal Bank of Scotland"
"15589","0258627833748241","63-30-74","99274","34291767","Nationwide Building Society"
"15595","3196993458978296","39-95-91","99280","06558439","Bank of England"
"15604","6596689353542427","15-65-53","99289","97442299","National Westminster Bank"
"15613","4574485625398271","23-19-16","99298","84173496","National Westminster Bank"
"15615","2461396637563521","07-38-78","99300","23323528","Clydesdale Bank"
"15620","5656528795489119","16-17-26","99305","01988454","Bank of Scotland"
"15624","4359313142423988","34-32-41","99309","27492764","Bank of Scotland"
"15625","6621419769114724","15-31-12","99310","22652149","Bank of Scotland"
"15626","7984223799528561","46-25-07","99311","71694912","Barclays Bank"
"15634","1317417243214829","63-49-02","99319","52416228","Clydesdale Bank"
"15636","8669293386253637","39-66-77","99321","83841652","Santander UK"
"15638","6697343722273514","27-23-82","99323","33871496","Bank of Scotland"
"15642","0778654387362115","60-02-65","99327","81385497","The Royal Bank of Scotland"
"15658","9792884813248345","40-70-39","99343","74798977","Clydesdale Bank"
"15659","8987195546221286","35-93-54","99344","31999714","The Royal Bank of Scotland"
"15660","4633355416222356","48-45-30","99345","08718766","Lloyds Bank and TSB"
"15667","3199226697374695","28-55-01","99352","66812187","Citibank International"
"15669","8985819467994936","59-83-98","99354","57965669","The Royal Bank of Scotland"
"15685","2346798344423576","64-35-91","99370","27774113","Lloyds Bank and TSB"
"15693","9972729839826236","48-08-26","99378","75295513","Santander UK"
"15694","4132796976668727","64-79-13","99379","41176116","Barclays Bank"
"15702","4633161925695116","41-82-28","99387","78934178","Lloyds Bank and TSB"
"15710","5315593931646886","29-57-54","99395","37648496","HSBC Bank"
"15719","8321916653315555","08-23-44","99404","21873133","Citibank International"
"15735","9574152953495586","39-01-62","99420","72351673","The Royal Bank of Scotland"
"15737","3814777659495442","33-53-27","99422","78447552","Citibank International"
"15763","2783795828233647","44-30-41","99448","79229215","Bank of Scotland"
"15768","6183179269186477","38-16-71","99453","18533628","The Co-operative Bank"
"15780","9937913111137798","57-99-82","99465","39536146","The Royal Bank of Scotland"
"15786","8169322782249455","49-17-80","99471","73753395","Barclays Bank"
"15790","5137728111726872","30-50-69","99475","65232933","National Westminster Bank"
"15794","9384683785978222","56-28-93","99479","55637346","HSBC Bank"
"15798","3564541696499146","49-95-32","99483","18212129","National Westminster Bank"
"15808","0628322697934545","50-20-27","99493","64645464","Bank of Scotland"
"15810","6774191973188594","13-16-76","99495","77282548","Nationwide Building Society"
"15820","9357346535285689","20-48-24","99505","67337666","Lloyds Bank and TSB"
"15850","3796651311281698","27-19-73","99535","96456976","Citibank International"
"15855","7571997829393456","22-83-25","99540","93217553","The Royal Bank of Scotland"
"15862","5958595262286236","32-04-51","99547","72492236","Bank of Scotland"
"15864","1492821796644596","64-41-17","99549","95568595","Barclays Bank"
"15866","6145771485992395","38-86-95","99551","52932539","National Westminster Bank"
"15868","2166622769515991","46-42-98","99553","42333949","The Co-operative Bank"
"15883","4132347446736983","33-51-47","99568","53834369","Bank of Scotland"
"15888","8443498561684179","59-30-43","99573","32612156","Barclays Bank"
"15891","8759124814926868","20-58-27","99576","12771592","The Royal Bank of Scotland"
"15892","8926326689152438","16-69-94","99577","59848399","Bank of Scotland"
"15895","7964418831965681","52-21-87","99580","45573464","Lloyds Bank and TSB"
"15902","3244439265115558","55-32-50","99587","28674441","Santander UK"
"15908","7268349774248659","10-41-45","99593","67237294","Santander UK"
"15913","2929482857566973","20-50-29","99598","92972553","Bank of England"
"15914","7842469382534824","38-81-17","99599","72761487","The Co-operative Bank"
"15919","8794934743171153","40-57-00","99604","22787387","Barclays Bank"
"15920","5662777227261998","25-04-99","99605","74978785","Santander UK"
"15927","7256831497533835","10-68-73","99612","78648629","Clydesdale Bank"
"15934","5857994823731292","41-91-24","99619","91524581","The Royal Bank of Scotland"
"15936","7588724186471972","05-07-54","99621","77454453","National Westminster Bank"
"15955","0864838643882663","39-92-92","99640","99974722","The Royal Bank of Scotland"
"15957","2922798289761279","20-09-59","99642","04719118","Nationwide Building Society"
"15988","1928922417842617","55-45-01","99673","14835223","Bank of England"
"15998","6654679666471431","30-56-30","99683","75295852","HSBC Bank"
"16005","2898193758739315","44-17-35","99690","44779238","The Royal Bank of Scotland"
"16008","0672285154779629","13-54-52","99693","63894317","Nationwide Building Society"
"16015","3798215484648169","66-68-68","99700","91336758","Bank of England"
"16019","8327369914817573","37-29-07","99704","42254857","Bank of Scotland"
"16022","1557477291921882","59-31-34","99707","63398362","Lloyds Bank and TSB"
"16023","5247748177847748","64-76-90","99708","98597779","Santander UK"
"16031","4825392529541913","32-98-81","99716","66567855","The Co-operative Bank"
"16048","8715248534996236","35-54-02","99733","01129182","HSBC Bank"
"16052","5261456647554826","41-10-88","99737","16391345","Bank of Scotland"
"16055","8317461216219583","11-97-00","99740","47314199","Clydesdale Bank"
"16061","1458641239493357","34-39-03","99746","49449954","The Royal Bank of Scotland"
"16062","4958747386348492","36-01-07","99747","74373286","Barclays Bank"
"16070","5188385645829711","60-65-99","99755","48458393","Nationwide Building Society"
"16074","5481922666376972","24-28-38","99759","29872632","Bank of Scotland"
"16085","9961469946962247","39-85-17","99770","38845649","The Co-operative Bank"
"16086","1366378958922343","51-55-84","99771","99349316","Santander UK"
"16087","1772819123761933","64-90-24","99772","92596962","Barclays Bank"
"16090","2844337442533388","01-72-87","99775","68485354","Lloyds Bank and TSB"
"16096","8193878161557321","22-69-28","99781","33647898","Bank of Scotland"
"16105","4354849456731619","08-80-78","99790","44656822","National Westminster Bank"
"16107","7579795147895557","48-98-15","99792","19536528","Lloyds Bank and TSB"
"16108","7956396469342519","66-86-12","99793","04158329","The Co-operative Bank"
"16110","7335953738398881","42-99-69","99795","08189518","National Westminster Bank"
"16125","0561367459875969","13-25-46","99810","98168993","Bank of England"
"16140","1118822422564523","48-25-57","99825","01668313","The Royal Bank of Scotland"
"16142","0997778156573753","10-50-08","99827","67625144","Citibank International"
"16173","1655574171196832","41-65-62","99858","98979341","Citibank International"
